X,Y,DOIT,PROVINCIA,LINEA,COMUNE,KM_PL,TIPOLOGIA,LAT,LON,VIA,TIPO_ACCOR,AVANZAMENT,LINK,Codice_SFM,icon_url
11.95944654,46.0221633,VE,(BL),54_PADOVA-CALALZO,FELTRE,57+582,Cancello/Catena con lucchetto/Altro,46.0221633000000,11.9594465400000,,,,,,./0.png
11.95008434,46.01819384,VE,(BL),54_PADOVA-CALALZO,FELTRE,58+47,Cancello/Catena con lucchetto/Altro,46.0181938400000,11.9500843400000,,,,,,./0.png
11.94588956,46.01479226,VE,(BL),54_PADOVA-CALALZO,FELTRE,58+959,Cancello/Catena con lucchetto/Altro,46.0147922600000,11.9458895599999,,,,,,./0.png
11.7552264,45.63539719,VE,(PD),55_VICENZA-TREVISO,FONTANIVA,20+459,Barriere complete,45.6353971899999,11.7552264000000,Via Dante,,,,,./0.png
11.64414931,45.03817187,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,FRATTA POLESINE,88+901,Barriere complete,45.0381718699999,11.6441493100000,Via Stazione,ACC_2018,DPP APPROFONDIMENTI,Fratta Polesine,,./1.png
11.64464195,45.03802264,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,FRATTA POLESINE,88+947,Barriere complete,45.0380226400000,11.6446419500000,Via Argine Scortico,,,,,./0.png
11.66574045,45.03783401,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,FRATTA POLESINE,90+61,Barriere complete,45.0378340099999,11.6657404499999,Via Campagnavecchia,ACC_2018,APPROFONDIMENTI,Fratta Polesine,,./1.png
12.38726694,45.91313732,VE,(TV),57_ VENEZIA MESTRE-UDINE,GODEGA S.URBANO,55+421,Barriere complete,45.9131373199999,12.3872669400000,via S. Urbano,,,,,./0.png
11.02035572,45.26261283,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,ISOLA DELLA SCALA,28+213,Barriere complete,45.2626128300000,11.0203557200000,Via Toccolo,ACC_2018,,Isola della Scala,,./1.png
11.02656985,45.26526166,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,ISOLA DELLA SCALA,28+79,Barriere complete,45.2652616600000,11.0265698500000,Via Selesetto,,,,,./0.png
11.03232515,45.26845248,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,ISOLA DELLA SCALA,29+364,Barriere complete,45.2684524800000,11.0323251500000,Via Rosario,ACC_2018,,Isola della Scala,,./1.png
11.04358568,45.26822576,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,ISOLA DELLA SCALA,30+29,Cancello/Catena con lucchetto/Altro,45.2682257600000,11.0435856800000,,,,,,./0.png
11.05910729,45.26512674,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,ISOLA DELLA SCALA,31+55,Barriere complete,45.2651267399999,11.0591072900000,Via Zanon,ACC_2017,,,,./2.png
11.24279313,45.19341254,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,CEREA,130+556,Barriere complete,45.1934125399999,11.2427931300000,via Paganina Bassa,ACC_2018,USCITO_ACC_2018,Cerea,,./1.png
11.32939974,45.19913697,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,LEGNAGO,137+831,Barriere complete,45.1991369699999,11.3293997399999,Via Savinaro,ACC_2017,,,,./2.png
11.33490404,45.20292225,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,LEGNAGO,138+447,Barriere complete,45.2029222500000,11.3349040400000,Via Spin,ACC_2017,,,,./2.png
11.34116607,45.2072704,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,LEGNAGO,139+126,Barriere complete,45.2072703999999,11.3411660700000,Via Scaranella,ACC_2017,,,,./2.png
11.31482013,45.18142607,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,LEGNAGO,55+373,Barriere complete,45.1814260700000,11.3148201299999,Viale don minzoni,ACC_2017,,,,./2.png
11.31607855,45.17876764,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,LEGNAGO,55+683,Barriere complete,45.1787676399999,11.3160785500000,via Pila,ACC_2017,,,,./2.png
11.32079832,45.17314409,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,LEGNAGO,56+419,Barriere complete,45.1731440900000,11.3207983200000,Via Belfiore,ACC_2017,,,,./2.png
11.32435698,45.1705114,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,LEGNAGO,56+823,Cancello/Catena con lucchetto/Altro,45.1705114000000,11.3243569799999,,ACC_2017,,,,./2.png
11.3280138,45.16780801,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,LEGNAGO,57+236,Cancello/Catena con lucchetto/Altro,45.1678080100000,11.3280138000000,,ACC_2017,,,,./2.png
11.33405,45.16335,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,LEGNAGO,57+924,Barriere complete,45.1633500000000,11.3340500000000,Via Rodigna sud,ACC_2017,,,,./2.png
11.52983449,45.07659984,VR,(VR),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,77+365,Barriere complete,45.0765998400000,11.5298344900000,via Frasche,ACC_2018,PFTE,Lendinara,,./1.png
11.53378126,45.07662944,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,77+674,Barriere complete,45.0766294399999,11.5337812600000,via Frasche,,,,,./0.png
11.54053756,45.07669343,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,78+201,Barriere complete,45.0766934299999,11.5405375600000,via Sabbioni Bassi,ACC_2018,PFTE,Lendinara,,./1.png
11.55111385,45.07681898,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,79+041,Cancello/Catena con lucchetto/Altro,45.0768189799999,11.5511138500000,,,,,,./0.png
11.55873085,45.07691919,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,79+638,Barriere complete,45.0769191899999,11.5587308500000,via Dozza,,,,,./0.png
11.56605989,45.07849521,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,80+249,Barriere complete,45.0784952100000,11.5660598900000,Via Ronchi,ACC_2018,PFTE,Lendinara,,./1.png
11.57802776,45.08198651,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,81+265,Barriere complete,45.0819865100000,11.5780277599999,via Stradona,ACC_2018,PFTE,Lendinara,,./1.png
11.58696583,45.08333721,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,82+000,Barriere complete,45.0833372100000,11.5869658300000,Via Oslavia Centro,ACC_2018,PFTE,Lendinara,,./1.png
11.59704403,45.07972923,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,82+892,Barriere complete,45.0797292299999,11.5970440299999,Via Roma,,,,,./0.png
11.60153909,45.07545889,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,83+495,Barriere complete,45.0754588900000,11.6015390899999,Via Duode,ACC_2018,,,,./1.png
11.61249016,45.06434207,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,84+993,Cancello/Catena con lucchetto/Altro,45.0643420700000,11.6124901600000,,,,,,./0.png
11.62261349,45.05403682,VR,(RO),48_ISOLA DELLA SCALA-ROVIGO,LENDINARA,86+387,Barriere complete,45.0540368200000,11.6226134900000,Via Tre Ponti Marinella,,,,,./0.png
12.31028322,46.28684285,VE,(BL),54_PADOVA-CALALZO,LONGARONE,105+477,Barriere complete,46.2868428499999,12.3102832200000,via Roma,,,,,./0.png
11.93062777,45.60185425,VE,(PD),54_PADOVA-CALALZO,LOREGGIA,3+750,Barriere complete,45.6018542500000,11.9306277699999,via Loreggiola,ACC_2017,PD,54_PADOVA-CALALZO\PL\4.24_SP97_Km_3+750,,./2.png
12.16806527,45.05648,VE,(RO),58_ROVIGO-CHIOGGIA,LOREO,33+699,Cancello/Catena con lucchetto/Altro,45.0564800000000,12.1680652700000,,,,,,./0.png
12.17543605,45.05835782,VE,(RO),58_ROVIGO-CHIOGGIA,LOREO,34+313,Cancello/Catena con lucchetto/Altro,45.0583578199999,12.1754360500000,,,,,,./0.png
12.18519127,45.06048174,VE,(RO),58_ROVIGO-CHIOGGIA,LOREO,35+121,Barriere complete,45.0604817400000,12.1851912700000,Via veneto,,,,,./0.png
12.18782702,45.06015415,VE,(RO),58_ROVIGO-CHIOGGIA,LOREO,35+338,Barriere complete,45.0601541500000,12.1878270200000,Via Riviera Marconi,,,,,./0.png
12.19583354,45.05927372,VE,(RO),58_ROVIGO-CHIOGGIA,LOREO,35+971,Barriere complete,45.0592737200000,12.1958335400000,Via I Maggio,,,,,./0.png
12.20781832,45.06361889,VE,(RO),58_ROVIGO-CHIOGGIA,LOREO,37+04,Barriere complete,45.0636188900000,12.2078183199999,Via Arzeron,,,,,./0.png
12.21101733,45.0648188,VE,(RO),58_ROVIGO-CHIOGGIA,LOREO,37+318,Cancello/Catena con lucchetto/Altro,45.0648187999999,12.2110173300000,,,,,,./0.png
11.84516984,45.70563864,VE,(TV),56_MESTRE-TRENTO,LORIA,40+565,Barriere complete,45.7056386399999,11.8451698400000,Via XXIV Aprile,ACC_2017,,,,./2.png
11.8367,45.71024,VE,(TV),56_MESTRE-TRENTO,LORIA,41+393,Barriere complete,45.7102399999999,11.8367000000000,Via Campagna,ACC_2017,,,,./2.png
11.82057,45.71896,VE,(TV),56_MESTRE-TRENTO,LORIA,42+970,Barriere complete,45.7189600000000,11.8205700000000,Via Bodi,ACC_2017,DPP,56_MESTRE-TRENTO\PL\2.08_Loria-Rossano_42+834-42+790-Marangona-Bodi,,./2.png
11.44066096,45.70523721,VR,(VI),47_VICENZA-SCHIO,MARANO VICENTINO,24+617,Barriere complete,45.7052372100000,11.4406609600000,Via san Maria,ACC_2018,USCITO_ACC_2018,Marano Vicentino,,./1.png
11.42079245,45.70726151,VR,(VI),47_VICENZA-SCHIO,MARANO VICENTINO,26+187,Barriere complete,45.7072615100000,11.4207924500000,Via stazione,,,,,./0.png
11.50501873,45.22305445,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MEGLIADINO S.FIDENZIO,152+791,Barriere complete,45.2230544499999,11.5050187300000,Via Luppia,,,,,./0.png
11.51007793,45.22287752,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MEGLIADINO S.FIDENZIO,153+182,Barriere complete,45.2228775199999,11.5100779300000,Strada provinciale 32d,,,,,./0.png
11.51584675,45.22265564,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,BORGO VENETO,153+638,Barriere complete,45.2226556399999,11.5158467500000,Via Fontana II Tronco,ACC_2018,,Borgo Veneto,,./1.png
11.52028308,45.22248948,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MEGLIADINO S.FIDENZIO,153+986,Barriere complete,45.2224894800000,11.5202830800000,Via Fontana il Tronco,,,,,./0.png
11.53176487,45.22264661,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MEGLIADINO S.FIDENZIO,154+891,Barriere complete,45.2226466099999,11.5317648700000,Via Caponte,,,,,./0.png
11.75130315,45.25072903,VE,(PD),58_BOLOGNA-PADOVA,MONSELICE,100+689,Barriere complete,45.2507290300000,11.7513031500000,via Solana,ACC_2017,,,,./2.png
11.76869209,45.27432179,VE,(PD),58_BOLOGNA-PADOVA,MONSELICE,103+645,Barriere complete,45.2743217900000,11.7686920900000,via Rivella,ACC_2017,PD,58_BOLOGNA_PADOVA\PL\4.03_Monselice_km_103+645 via rivella,,./2.png
11.70852114,45.21932346,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONSELICE,168+886,Barriere complete,45.2193234599999,11.7085211400000,Via Ganzette,,,,,./0.png
11.7182229,45.2222215,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONSELICE,169+714,Barriere complete,45.2222215000000,11.7182229000000,Via Ronchi,,,,,./0.png
11.72987039,45.22609102,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONSELICE,170+722,Barriere complete,45.2260910199999,11.7298703900000,SR10 Padana Inferiore,,,,,./0.png
11.40147383,45.23005906,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,144+596,Barriere complete,45.2300590600000,11.4014738300000,Via Molinello,ACC_2018,PD,Montagnana,,./1.png
11.40423911,45.22996938,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,144+812,Barriere complete,45.2299693800000,11.4042391100000,Via Granze,,,,,./0.png
11.41919846,45.22947074,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,145+984,Barriere complete,45.2294707399999,11.4191984600000,Via Arzarin,,,,,./0.png
11.4341178,45.22899783,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,147+16,Barriere complete,45.2289978299999,11.4341177999999,Via Pallonga,,,,,./0.png
11.43809666,45.22885923,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,147+466,Cancello/Catena con lucchetto/Altro,45.2288592299999,11.4380966599999,,,,,,./0.png
11.44567286,45.22862113,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,148+069,Barriere complete,45.2286211300000,11.4456728600000,Via Lago Zorzi,,,,,./0.png
11.46386725,45.22813655,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,149+491,Barriere complete,45.2281365500000,11.4638672500000,Via Sant Antonio Abate,,,,,./0.png
11.46658287,45.22785364,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,149+708,Barriere complete,45.2278536399999,11.4665828700000,Via Campana,,,,,./0.png
11.48203996,45.22506041,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,MONTAGNANA,150+961,Barriere complete,45.2250604099999,11.4820399600000,Via Ca Megliadino,,,,,./0.png
12.0684756,45.76798198,VE,(TV),54_TREVISO-MONTEBELLUNA,MONTEBELLUNA,18+585,Barriere complete,45.7679819800000,12.0684755999999,Via Cal Trevisana,,,,,./0.png
12.03928547,45.79624319,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,22+668,Barriere complete,45.7962431899999,12.0392854699999,Via Feltrina Nord,,,,,./0.png
12.0231615,45.73760615,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,22+815,Barriere complete,45.7376061499999,12.0231615000000,via schiavonesca,ACC_2017,,,,./2.png
12.0333557,45.80437354,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,23+678,Barriere complete,45.8043735400000,12.0333557000000,via Lauretana,,,,,./0.png
12.03048983,45.74450986,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,23+771,Barriere complete,45.7445098600000,12.0304898300000,via Piroler,ACC_2017,,,,./2.png
12.03596,45.74965,VE,(FI),54_PADOVA-CALALZO,MONTEBELLUNA,24+485,Barriere complete,45.7496500000000,12.0359599999999,Via Sant'Andrea,ACC_2017,,,,./2.png
12.03923,45.75271,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,24+911,Barriere complete,45.7527100000000,12.0392300000000,Via delle lte,ACC_2017,,,,./2.png
12.04345,45.75632,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,25+430,Barriere complete,45.7563200000000,12.0434500000000,Via storta,ACC_2017,,,,./2.png
12.0483755,45.759972,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,25+988,Barriere complete,45.7599719999999,12.0483755000000,Via S. Gaetano,ACC_2017,PD,54_PADOVA-CALALZO\PL\3.09_montebelluna_25+988_viaS.Gaetano,,./2.png
12.05476132,45.76469413,VE,(TV),54_PADOVA-CALALZO,MONTEBELLUNA,26+714,Barriere complete,45.7646941300000,12.0547613200000,via Trevignano,ACC_2017,PD,54_PADOVA-CALALZO\PL\3.09_Montebelluna_26+714_via Trevignano,,./2.png
11.52851533,45.65298712,VR,(VI),47_VICENZA-SCHIO,DUEVILLE,15+116,Barriere complete,45.6529871199999,11.5285153299999,Via Igna,,,,,./0.png
11.51971561,45.66141965,VR,(VI),47_VICENZA-SCHIO,MONTECCHIO PRECALCINO,16+274,Barriere complete,45.6614196499999,11.5197156100000,Via asirina,,,,,./0.png
11.78877831,45.31205027,VE,(PD),58_BOLOGNA-PADOVA,MONTEGROTTO TERME,108+128,Barriere complete,45.3120502700000,11.7887783100000,via Catajo,,,,,./0.png
11.56959682,45.59108559,VR,(VI),47_VICENZA-SCHIO,MONTICELLO CONTE OTTO,7+181,Barriere complete,45.5910855899999,11.5695968199999,Via delle caselle,,,,"6.03",./0.png
11.57002053,45.60064781,VR,(VI),47_VICENZA-SCHIO,MONTICELLO CONTE OTTO,8+240,Barriere complete,45.6006478099999,11.5700205300000,Via Roi,,,,"6.05",./0.png
11.57051634,45.60949439,VR,(VI),47_VICENZA-SCHIO,MONTICELLO CONTE OTTO,9+225,Barriere complete,45.6094943900000,11.5705163399999,Via parmesana,,,,"6.06",./0.png
11.944587,45.901347,VE,(TV),54_PADOVA-CALALZO,ALANO DI PIAVE,37+263,Barriere complete,45.9013470000000,11.9445870000000,via Muggia,,,,,./0.png
10.82028706,45.3016396,VR,(VR),48_VERONA - MODENA,MOZZECANE,77+572,Barriere complete,45.3016396000000,10.8202870600000,Via San Faustino,,,,,./0.png
10.82634165,45.31092762,VR,(VR),48_VERONA - MODENA,MOZZECANE,78+697,Barriere complete,45.3109276200000,10.8263416500000,Via Mediana,,,,,./0.png
10.8319417,45.31951168,VR,(VR),48_VERONA - MODENA,MOZZECANE,79+758,Barriere complete,45.3195116799999,10.8319417000000,Via Quartieri,,,,,./0.png
12.08711482,45.54768131,VE,(VE),56_MESTRE-TRENTO,NOALE,13+657,Barriere complete,45.5476813100000,12.0871148200000,Strada Provinciale Mestrina,ACC_2017,PFTE,56_MESTRE-TRENTO\PL\6.14_km_10+212_via Valentini,,./2.png
12.07782409,45.55234858,VE,(VE),56_MESTRE-TRENTO,NOALE,14+550,Barriere complete,45.5523485800000,12.0778240900000,Strada degli Ongari,ACC_2017,PE,56_MESTRE-TRENTO\PL\6.19_Noale_km_14+550_via Ongari,,./2.png
12.07242166,45.55508124,VE,(VE),56_MESTRE-TRENTO,NOALE,15+068,Barriere complete,45.5550812400000,12.0724216600000,SR 515,ACC_2017,,,,./2.png
12.06231741,45.56140837,VE,(VE),56_MESTRE-TRENTO,NOALE,16+132,Barriere complete,45.5614083700000,12.0623174100000,Strada della Valsugana,SFMR_RISOL_2016,PE,56_MESTRE-TRENTO\PL\6.22_Noale_km_16+132_via Valsugana,,./0.png
12.05404558,45.56787947,VE,(VE),56_MESTRE-TRENTO,NOALE,17+093,Barriere complete,45.5678794700000,12.0540455800000,Via Casone,ACC_2017,PD,56_MESTRE-TRENTO\PL\6.23_km_17+093_via Casone,,./2.png
11.03080545,45.18502386,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,NOGARA,112+494,Barriere complete,45.1850238600000,11.0308054500000,Via Rovere,ACC_2018,,Nogara,,./1.png
11.04774532,45.18413151,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,NOGARA,113+824,Barriere complete,45.1841315100000,11.0477453200000,Via Olmo,,,,,./0.png
11.06170178,45.18356791,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,NOGARA,114+928,Barriere complete,45.1835679100000,11.0617017800000,SP12,,,,,./0.png
11.10695,45.18535,VR,(VR),48_CODOGNO-MANTOVA-MONSELICE,NOGARA,119+022,Barriere complete,45.1853500000000,11.1069499999999,Via Barabo,,,,,./0.png
11.58010151,45.22302227,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,OSPEDALETTO EUGANEO,158+680,Barriere complete,45.2230222700000,11.5801015100000,Via Vallancon nord,,,,,./0.png
11.59741798,45.22217058,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,OSPEDALETTO EUGANEO,160+045,Barriere complete,45.2221705799999,11.5974179799999,Via Mandolare,ACC_2018,USCITO_ACC_2018,Ospedaletto Euganeo,,./1.png
11.61045148,45.22151294,VR,(PD),48_CODOGNO-MANTOVA-MONSELICE,OSPEDALETTO EUGANEO,161+070,Barriere complete,45.2215129399999,11.6104514800000,Via IV Novembre,,,,,./0.png
12.32406147,46.30718276,VE,(BL),54_PADOVA-CALALZO,OSPITALE DI CADORE,108+162,Barriere complete,46.3071827600000,12.3240614700000,Via Termine,,,,,./0.png
11.89785054,45.41929148,VE,(PD),53_PADOVA INTERPORTO,PADOVA,0+025,Barriere complete,45.4192914799999,11.8978505400000,via A. Gramsci,,,,,./0.png
11.91469253,45.41395996,VE,(PD),53_PADOVA INTERPORTO,PADOVA,1+51,Barriere complete,45.4139599600000,11.9146925300000,via Friburgo,,,,,./0.png
11.91539309,45.41332923,VE,(PD),53_PADOVA INTERPORTO,PADOVA,1+601,Barriere complete,45.4133292300000,11.9153930900000,via Friburgo,,,,,./0.png
11.8695731375645,45.4231032507373,VE,(PD),55_BASSANO-PADOVA,PADOVA,46+160,Barriere complete,45.4230745000000,11.8695819000000,corso tre venezie,ACC_2017,,,,./2.png
12.14367675,45.71915826,VE,(TV),54_TREVISO-MONTEBELLUNA,PAESE,10+602,Barriere complete,45.7191582600000,12.1436767499999,Via Fratelli Bianchin,,,,,./0.png
12.18964328,45.68613207,VE,(TV),54_TREVISO-MONTEBELLUNA,PAESE,5+478,Barriere complete,45.6861320699999,12.1896432800000,Via Arma dei Carabinieri,,,,,./0.png
12.11933132,45.67445705,VE,(TV),55_VICENZA-TREVISO,PAESE,50+036,Barriere complete,45.6744570500000,12.1193313200000,Via Cal Morgana,SFMR,,55_VICENZA-TREVISO\PL\1.27_Paese_kmm_50+036-50+713,,./0.png
12.12781734,45.67339836,VE,(TV),55_VICENZA-TREVISO,PAESE,50+713,Barriere complete,45.6733983600000,12.1278173400000,Via nazionale,SFMR,,55_VICENZA-TREVISO\PL\1.27_Paese_kmm_50+036-50+713,,./0.png
12.14720097,45.67097236,VE,(TV),55_VICENZA-TREVISO,PAESE,52+241,Barriere complete,45.6709723600000,12.1472009700000,Via mons C. Breda,ACC_2017,PD,55_VICENZA-TREVISO\PL\1.28_Paese_km_52+241,,./2.png
12.15518648,45.66997061,VE,(TV),55_VICENZA-TREVISO,PAESE,52+876,Barriere complete,45.6699706100000,12.1551864799999,Via delle Levade,,,,,./0.png
12.18097305,45.69238331,VE,(TV),54_TREVISO-MONTEBELLUNA,PAESE,6+445,Barriere complete,45.6923833099999,12.1809730500000,Strada Provinciale 79,,,,,./0.png
12.1681062,45.70160687,VE,(TV),54_TREVISO-MONTEBELLUNA,PAESE,7+879,Cancello/Catena con lucchetto/Altro,45.7016068699999,12.1681062000000,,,,,,./0.png
12.1619275244544,45.7060637792995,VE,(TV),54_TREVISO-MONTEBELLUNA,PAESE,8+57,Barriere complete,45.7071757499999,12.1603659400000,Via Francesco Guardi,,,,,./0.png
12.14939211,45.71504135,VE,(TV),54_TREVISO-MONTEBELLUNA,PAESE,9+966,Barriere complete,45.7150413500000,12.1493921100000,Via Angelo Visentin,,,,,./0.png
12.00876042,45.84465678,VE,(TV),54_PADOVA-CALALZO,PEDEROBBA,28+57,Barriere complete,45.8446567800000,12.0087604200000,Va Levada,,,,,./0.png
12.00652667,45.85048848,VE,(TV),54_PADOVA-CALALZO,PEDEROBBA,29+24,Barriere complete,45.8504884800000,12.0065266700000,Via Montello,,,,,./0.png
12.00381864,45.85452758,VE,(TV),54_PADOVA-CALALZO,PEDEROBBA,29+745,Barriere complete,45.8545275800000,12.0038186400000,Viabilita campestre,,,,,./0.png
11.99920054,45.85877404,VE,(TV),54_PADOVA-CALALZO,PEDEROBBA,32+719,Barriere complete,45.8587740400000,11.9992005400000,Strada Privata,,,,,./0.png
12.00421643,45.60672395,VE,(PD),56_MESTRE-TRENTO,PIOMBINO DESE,22+894,Barriere complete,45.6067239500000,12.0042164300000,Via Roma,ACC_2017,PFTE,56_MESTRE-TRENTO\PL\6.28_km_22+894_via Roma,,./2.png
12.0023616,45.60809922,VE,(PD),56_MESTRE-TRENTO,PIOMBINO DESE,23+111,Barriere complete,45.6080992200000,12.0023616000000,Via Meolde,SFMR_RISOL_2016,PFTE,56_MESTRE-TRENTO\PL\6.29_km_23+111_via Meolde,,./0.png
12.80523197,45.77380057,VE,(VE),57_TREVISO-PORTOGRUARO,PORTOGRUARO,50+188,Barriere complete,45.7738005699999,12.8052319699999,Via Noiare,DGR 1655/2011,CHIUSO,,,./3.png
12.71288692,45.77458787,VE,(VE),57_TREVISO-PORTOGRUARO,PRAMAGGIORE,43+003,Barriere complete,45.7745878699999,12.7128869200000,Via Belfiore,,,,,./0.png
12.73460773,45.77439815,VE,(VE),57_TREVISO-PORTOGRUARO,PRAMAGGIORE,44+690,Barriere complete,45.7743981500000,12.7346077300000,Via Boa,ACC_2018,,Pramaggiore,,./1.png
12.74226849,45.77426975,VE,(VE),57_TREVISO-PORTOGRUARO,PRAMAGGIORE,48+288,Barriere complete,45.7742697500000,12.7422684900000,Via Lison,,,,,./0.png
12.17460281,45.66787651,VE,(TV),55_VICENZA-TREVISO,QUINTO DI TREVISO,54+406,Barriere complete,45.6678765099999,12.1746028100000,Via Brondi,SFMR,PD,,,./0.png
11.9637466,45.63457731,VE,(TV),56_MESTRE-TRENTO,RESANA,27+358,Barriere complete,45.6345773099999,11.9637466000000,Via Vittorio Veneto,ACC_2017,manca sottopasso ciclabile,,,./2.png
11.95664344,45.64140533,VE,(TV),56_MESTRE-TRENTO,RESANA,28+294,Barriere complete,45.6414053299999,11.9566434400000,Via Brigola,ACC_2017,PD,56_MESTRE-TRENTO\PL\6.35_28+294_via_Brigola,,./2.png
12.40610728,45.59328822,VE,(TV),52_VENEZIA MESTRE-TRIESTE,RONCADE,19+611,Barriere complete,45.5932882199999,12.4061072800000,Via Stradazza,ACC_2017,PD,52_VENEZIA MESTRE-TRIESTE\PL\3.02_Roncade_km_19+611-21+551 via stradazza,,./2.png
12.427488,45.60221909,VE,(TV),52_VENEZIA MESTRE-TRIESTE,RONCADE,21+551,Barriere complete,45.6022190899999,12.4274880000000,Via Boschi,ACC_2017,PD,52_VENEZIA MESTRE-TRIESTE\PL\3.02_Roncade_km_19+611-21+551 via stradazza,,./2.png
11.76421,45.73516,VE,(VI),55_BASSANO-PADOVA,ROSA',3+952,Barriere complete,45.7351600000000,11.7642100000000,Via Borgo Tocchi,,,,,./0.png
11.76896,45.72935,VE,(VI),55_BASSANO-PADOVA,ROSA',4+698,Barriere complete,45.7293499999999,11.7689600000000,Via Segafreddo,,,,,./0.png
11.77105,45.72679,VE,(VI),55_BASSANO-PADOVA,ROSA',5+026,Barriere complete,45.7267900000000,11.7710500000000,Via San Pio X,,,,,./0.png
11.77422,45.72268,VE,(VI),55_BASSANO-PADOVA,ROSA',5+541,Barriere complete,45.7226799999999,11.7742200000000,Via Segafreddo,,,,,./0.png
11.77505,45.72159,VE,(VI),55_BASSANO-PADOVA,ROSA',5+676,Barriere complete,45.7215899999999,11.7750500000000,Via Ca' Minotto,,,,,./0.png
11.78251,45.710059,VE,(VI),55_BASSANO-PADOVA,ROSA',7+094,Barriere complete,45.7100590000000,11.7825100000000,Via Campagnola,,,,,./0.png
11.78553,45.69954,VE,(VI),55_BASSANO-PADOVA,ROSA',8+286,Barriere complete,45.6995399999999,11.7855300000000,Via Roane,,,,,./0.png
12.24143848,45.07621111,VE,(RO),58_ROVIGO-CHIOGGIA,ROSOLINA,40+027,Barriere complete,45.0762111100000,12.2414384799999,Viale Guglielmo Marconi,,,,,./0.png
12.24312863,45.07705025,VE,(RO),58_ROVIGO-CHIOGGIA,ROSOLINA,40+196,Barriere complete,45.0770502499999,12.2431286299999,Via dei Cesari,,,,,./0.png
12.24809616,45.08374928,VE,(RO),58_ROVIGO-CHIOGGIA,ROSOLINA,41+057,Cancello/Catena con lucchetto/Altro,45.0837492799999,12.2480961599999,,,,,,./0.png
